cet_cest_timestamp,load,Solar Capacity,Solar Generation,Solar Profile,Wind_Onshore Capacity,Wind_Onshore Generation,Wind_Onshore Profile,Wind_Offshore Capacity,Wind_Offshore Generation,Wind_Offshore Profile
2019-05-13 23:00:00,50308,49338,0,0,44101,11338,0.2571,5231,977,0.1867
2019-05-14 00:00:00,47583,49342,0,0,44101,10980,0.249,5237,1093,0.2086
2019-05-14 01:00:00,45801,49342,0,0,44101,10295,0.2334,5237,1134,0.2166
2019-05-14 02:00:00,45032,49342,0,0,44101,10042,0.2278,5237,988,0.1886
2019-05-14 03:00:00,45533,49342,0,0,44101,10064,0.2282,5237,924,0.1764
2019-05-14 04:00:00,47666,49342,0,0,44101,10051,0.2279,5237,820,0.1567
2019-05-14 05:00:00,50745,49342,80,0.0016,44101,10020,0.2272,5237,682,0.1302
2019-05-14 06:00:00,57502,49342,1451,0.0294,44101,9089,0.2061,5237,478,0.0913
2019-05-14 07:00:00,62989,49342,5903,0.1196,44101,6320,0.1433,5237,338,0.0645
2019-05-14 08:00:00,65478,49342,12607,0.2555,44101,4454,0.101,5237,257,0.049
2019-05-14 09:00:00,66200,49342,18508,0.3751,44101,5236,0.1187,5237,134,0.0257
2019-05-14 10:00:00,67475,49342,21804,0.4419,44101,6711,0.1522,5237,47,0.009
2019-05-14 11:00:00,68844,49342,22356,0.4531,44101,8357,0.1895,5237,10,0.0018
2019-05-14 12:00:00,67367,49342,22152,0.449,44101,9397,0.2131,5237,51,0.0096
2019-05-14 13:00:00,66347,49342,21753,0.4408,44101,10148,0.2301,5237,30,0.0057
2019-05-14 14:00:00,65096,49342,20915,0.4239,44101,10895,0.247,5237,79,0.015
2019-05-14 15:00:00,64479,49342,19278,0.3907,44101,11904,0.2699,5237,121,0.0231
2019-05-14 16:00:00,62873,49342,16329,0.3309,44101,12715,0.2883,5237,132,0.0252
2019-05-14 17:00:00,62424,49342,12174,0.2468,44101,12967,0.294,5237,192,0.0367
2019-05-14 18:00:00,62511,49342,7201,0.146,44101,13014,0.2951,5237,254,0.0485
2019-05-14 19:00:00,62406,49342,2923,0.0592,44101,12230,0.2773,5237,312,0.0596
2019-05-14 20:00:00,61172,49342,534,0.0108,44101,10471,0.2374,5237,418,0.0799
2019-05-14 21:00:00,59170,49342,5,0.0001,44101,10610,0.2406,5237,481,0.0919
2019-05-14 22:00:00,55997,49342,0,0,44101,11300,0.2562,5237,485,0.0927
2019-05-14 23:00:00,51726,49342,0,0,44101,11591,0.2628,5237,440,0.084
2019-05-15 00:00:00,48608,49355,0,0,44105,11072,0.251,5237,381,0.0728
2019-05-15 01:00:00,46550,49355,0,0,44105,10171,0.2306,5237,216,0.0413
2019-05-15 02:00:00,45856,49355,0,0,44105,9468,0.2147,5237,101,0.0193
2019-05-15 03:00:00,46453,49355,0,0,44105,8784,0.1992,5237,59,0.0112
2019-05-15 04:00:00,48125,49355,0,0,44105,8642,0.1959,5237,64,0.0122
2019-05-15 05:00:00,51149,49355,67,0.0014,44105,8242,0.1869,5237,119,0.0226
2019-05-15 06:00:00,58060,49355,1223,0.0248,44105,7720,0.175,5237,161,0.0306
2019-05-15 07:00:00,63308,49355,4683,0.0948,44105,5993,0.1359,5237,197,0.0376
2019-05-15 08:00:00,65788,49355,9795,0.1985,44105,4467,0.1013,5237,158,0.0302
2019-05-15 09:00:00,66201,49355,15151,0.307,44105,6438,0.146,5237,104,0.0198
2019-05-15 10:00:00,66975,49355,19344,0.392,44105,8243,0.1869,5237,117,0.0223
2019-05-15 11:00:00,68663,49355,21862,0.443,44105,9118,0.2067,5237,192,0.0368
2019-05-15 12:00:00,68306,49355,22174,0.4493,44105,9503,0.2154,5237,282,0.0538
2019-05-15 13:00:00,66994,49355,21069,0.4269,44105,10244,0.2322,5237,340,0.065
2019-05-15 14:00:00,66268,49355,18923,0.3834,44105,10685,0.2422,5237,323,0.0616
2019-05-15 15:00:00,65541,49355,16002,0.3242,44105,10925,0.2477,5237,335,0.0639
2019-05-15 16:00:00,63997,49355,12544,0.2542,44105,11325,0.2568,5237,455,0.0869
2019-05-15 17:00:00,64149,49355,8812,0.1786,44105,11589,0.2628,5237,561,0.1071
2019-05-15 18:00:00,64184,49355,5158,0.1045,44105,11733,0.266,5237,693,0.1324
2019-05-15 19:00:00,63865,49355,2104,0.0426,44105,10882,0.2467,5237,884,0.1689
2019-05-15 20:00:00,61774,49355,369,0.0075,44105,9677,0.2194,5237,1133,0.2164
2019-05-15 21:00:00,59980,49355,5,0.0001,44105,9382,0.2127,5237,1427,0.2726
2019-05-15 22:00:00,56408,49355,0,0,44105,9178,0.2081,5237,1803,0.3444
2019-05-15 23:00:00,52068,49355,0,0,44105,9086,0.206,5237,1960,0.3742
2019-05-16 00:00:00,49005,49359,0,0,44105,9118,0.2067,5243,1923,0.3668
2019-05-16 01:00:00,47275,49359,0,0,44105,9216,0.209,5243,1892,0.3609
2019-05-16 02:00:00,46660,49359,0,0,44105,9157,0.2076,5243,1932,0.3684
2019-05-16 03:00:00,47086,49359,0,0,44105,9146,0.2074,5243,1756,0.3348
2019-05-16 04:00:00,48744,49359,0,0,44105,9426,0.2138,5243,1484,0.2831
2019-05-16 05:00:00,52016,49359,34,0.0007,44105,9593,0.2175,5243,1422,0.2711
2019-05-16 06:00:00,58858,49359,723,0.0146,44105,9628,0.2183,5243,1638,0.3124
2019-05-16 07:00:00,63574,49359,2626,0.0532,44105,8958,0.2031,5243,1812,0.3455
2019-05-16 08:00:00,66600,49359,5299,0.1074,44105,8411,0.1907,5243,2135,0.4072
2019-05-16 09:00:00,67932,49359,7905,0.1601,44105,8836,0.2003,5243,2284,0.4356
2019-05-16 10:00:00,68866,49359,9804,0.1986,44105,9327,0.2115,5243,2253,0.4297
2019-05-16 11:00:00,69525,49359,11086,0.2246,44105,9153,0.2075,5243,2413,0.4603
2019-05-16 12:00:00,68332,49359,11856,0.2402,44105,8768,0.1988,5243,2530,0.4824
2019-05-16 13:00:00,67746,49359,11853,0.2401,44105,8705,0.1974,5243,2563,0.4888
2019-05-16 14:00:00,66911,49359,10778,0.2184,44105,8352,0.1894,5243,2711,0.5172
2019-05-16 15:00:00,66217,49359,9050,0.1834,44105,8749,0.1984,5243,2995,0.5712
2019-05-16 16:00:00,65828,49359,6852,0.1388,44105,9407,0.2133,5243,3259,0.6215
2019-05-16 17:00:00,65916,49359,4633,0.0938,44105,9717,0.2203,5243,3146,0.6
2019-05-16 18:00:00,65084,49359,2690,0.0545,44105,10166,0.2305,5243,3583,0.6835
2019-05-16 19:00:00,64473,49359,1048,0.0213,44105,9544,0.2164,5243,4203,0.8016
2019-05-16 20:00:00,62471,49359,160,0.0032,44105,8996,0.204,5243,4617,0.8806
2019-05-16 21:00:00,60780,49359,2,0,44105,8413,0.1907,5243,4852,0.9254
2019-05-16 22:00:00,57418,49359,0,0,44105,7234,0.164,5243,4931,0.9406
2019-05-16 23:00:00,52981,49359,0,0,44105,6592,0.1494,5243,5012,0.956
2019-05-17 00:00:00,49509,49368,0,0,44105,5923,0.1343,5243,4924,0.9391
2019-05-17 01:00:00,47913,49368,0,0,44105,5459,0.1238,5243,4639,0.8849
2019-05-17 02:00:00,46910,49368,0,0,44105,5089,0.1154,5243,4386,0.8366
2019-05-17 03:00:00,47368,49368,0,0,44105,4971,0.1127,5243,4362,0.832
2019-05-17 04:00:00,48738,49368,0,0,44105,4578,0.1038,5243,4338,0.8273
2019-05-17 05:00:00,51846,49368,78,0.0016,44105,4577,0.1038,5243,4406,0.8404
2019-05-17 06:00:00,59021,49368,1069,0.0217,44105,4221,0.0957,5243,4476,0.8538
2019-05-17 07:00:00,64368,49368,3706,0.0751,44105,4006,0.0908,5243,4108,0.7834
2019-05-17 08:00:00,66840,49368,7792,0.1579,44105,3527,0.08,5243,3508,0.6691
2019-05-17 09:00:00,67050,49368,12553,0.2543,44105,3371,0.0764,5243,2931,0.559
2019-05-17 10:00:00,67531,49368,16433,0.3329,44105,3476,0.0788,5243,2501,0.477
2019-05-17 11:00:00,68460,49368,18777,0.3804,44105,3552,0.0806,5243,2669,0.5091
2019-05-17 12:00:00,67882,49368,19652,0.398,44105,3734,0.0846,5243,2368,0.4517
2019-05-17 13:00:00,66597,49368,19758,0.4002,44105,3814,0.0865,5243,2053,0.3916
2019-05-17 14:00:00,64343,49368,18906,0.383,44105,3917,0.0888,5243,1943,0.3706
2019-05-17 15:00:00,63230,49368,17361,0.3516,44105,4018,0.0911,5243,2050,0.391
2019-05-17 16:00:00,62088,49368,14588,0.2955,44105,3952,0.0896,5243,2175,0.4148
2019-05-17 17:00:00,61452,49368,10704,0.2168,44105,3996,0.0906,5243,2165,0.4129
2019-05-17 18:00:00,60784,49368,6257,0.1268,44105,4016,0.0911,5243,2244,0.4279
2019-05-17 19:00:00,60370,49368,2560,0.0518,44105,4060,0.0921,5243,2469,0.471
2019-05-17 20:00:00,58757,49368,428,0.0087,44105,4517,0.1024,5243,2618,0.4994
2019-05-17 21:00:00,56815,49368,3,0,44105,5834,0.1323,5243,2393,0.4564
2019-05-17 22:00:00,54095,49368,0,0,44105,6521,0.1478,5243,2085,0.3976
2019-05-17 23:00:00,49818,49368,0,0,44105,6964,0.1579,5243,1927,0.3676
2019-05-18 00:00:00,45784,49368,0,0,44105,6960,0.1578,5243,1917,0.3656
2019-05-18 01:00:00,43888,49368,0,0,44105,6796,0.1541,5243,1681,0.3206
2019-05-18 02:00:00,42720,49368,0,0,44105,6660,0.151,5243,1681,0.3205
2019-05-18 03:00:00,42354,49368,0,0,44105,6395,0.145,5243,1971,0.376
2019-05-18 04:00:00,42609,49368,0,0,44105,6233,0.1413,5243,2116,0.4035
2019-05-18 05:00:00,42294,49368,118,0.0024,44105,6085,0.138,5243,2269,0.4328
2019-05-18 06:00:00,43283,49368,1656,0.0335,44105,5509,0.1249,5243,2045,0.39
2019-05-18 07:00:00,46801,49368,5708,0.1156,44105,3850,0.0873,5243,1714,0.3268
2019-05-18 08:00:00,50640,49368,11490,0.2328,44105,2331,0.0529,5243,1429,0.2725
2019-05-18 09:00:00,52771,49368,17540,0.3553,44105,2130,0.0483,5243,1210,0.2309
2019-05-18 10:00:00,54060,49368,22586,0.4575,44105,2583,0.0586,5243,1138,0.217
2019-05-18 11:00:00,54789,49368,25899,0.5246,44105,3942,0.0894,5243,1232,0.235
2019-05-18 12:00:00,54461,49368,27428,0.5556,44105,4865,0.1103,5243,1417,0.2703
2019-05-18 13:00:00,52949,49368,26872,0.5444,44105,4989,0.1131,5243,1429,0.2726
2019-05-18 14:00:00,51357,49368,24446,0.4952,44105,4648,0.1054,5243,1569,0.2993
2019-05-18 15:00:00,50347,49368,21080,0.427,44105,4313,0.0978,5243,1559,0.2973
2019-05-18 16:00:00,49188,49368,16947,0.3433,44105,4030,0.0914,5243,1667,0.318
2019-05-18 17:00:00,49489,49368,12458,0.2523,44105,4253,0.0964,5243,1586,0.3026
2019-05-18 18:00:00,50491,49368,7821,0.1584,44105,4610,0.1045,5243,1347,0.257
2019-05-18 19:00:00,50265,49368,4018,0.0814,44105,4429,0.1004,5243,1538,0.2934
2019-05-18 20:00:00,49032,49368,1730,0.035,44105,4766,0.108,5243,1905,0.3634
2019-05-18 21:00:00,48365,49368,1526,0.031,44105,5267,0.1194,5243,1936,0.3692
2019-05-18 22:00:00,47297,49368,1716,0.0348,44105,5218,0.1183,5243,1751,0.3339
2019-05-18 23:00:00,43907,49368,1716,0.0348,44105,4800,0.1088,5243,1685,0.3214
2019-05-19 00:00:00,40825,49369,0,0,44105,4179,0.0948,5243,1429,0.2725
2019-05-19 01:00:00,37939,49369,0,0,44105,3276,0.0743,5243,1233,0.2351
2019-05-19 02:00:00,36358,49369,0,0,44105,2784,0.0631,5243,1037,0.1978
2019-05-19 03:00:00,35985,49369,0,0,44105,2830,0.0642,5243,901,0.1719
2019-05-19 04:00:00,36707,49369,0,0,44105,2902,0.0658,5243,808,0.1542
2019-05-19 05:00:00,36404,49369,122,0.0025,44105,2946,0.0668,5243,778,0.1484
2019-05-19 06:00:00,36541,49369,1707,0.0346,44105,3389,0.0768,5243,771,0.147
2019-05-19 07:00:00,39214,49369,5464,0.1107,44105,3044,0.069,5243,690,0.1316
2019-05-19 08:00:00,42867,49369,10742,0.2176,44105,1895,0.0429,5243,658,0.1254
2019-05-19 09:00:00,45364,49369,16019,0.3244,44105,1530,0.0347,5243,672,0.1281
2019-05-19 10:00:00,47264,49369,20708,0.4194,44105,2053,0.0465,5243,640,0.1221
2019-05-19 11:00:00,49563,49369,24365,0.4935,44105,2868,0.065,5243,721,0.1376
2019-05-19 12:00:00,49895,49369,25672,0.52,44105,3225,0.0731,5243,853,0.1627
2019-05-19 13:00:00,48041,49369,25238,0.5112,44105,3362,0.0762,5243,986,0.188
2019-05-19 14:00:00,46241,49369,22989,0.4657,44105,3512,0.0796,5243,1229,0.2345
2019-05-19 15:00:00,45970,49369,19700,0.399,44105,4709,0.1068,5243,1315,0.2508
2019-05-19 16:00:00,45791,49369,15295,0.3098,44105,6347,0.1439,5243,1447,0.2761
2019-05-19 17:00:00,47129,49369,10465,0.212,44105,7538,0.1709,5243,1656,0.3158
2019-05-19 18:00:00,48630,49369,6122,0.124,44105,7577,0.1718,5243,1906,0.3635
2019-05-19 19:00:00,49591,49369,2527,0.0512,44105,7531,0.1707,5243,2164,0.4127
2019-05-19 20:00:00,49557,49369,459,0.0093,44105,7381,0.1673,5243,1885,0.3596
2019-05-19 21:00:00,49059,49369,4,0.0001,44105,6879,0.156,5243,1708,0.3258
2019-05-19 22:00:00,48627,49369,0,0,44105,6589,0.1494,5243,1906,0.3635
2019-05-19 23:00:00,45028,49369,0,0,44105,6778,0.1537,5243,1457,0.2778
2019-05-20 00:00:00,42019,49374,0,0,44114,6678,0.1514,5243,1085,0.2068
2019-05-20 01:00:00,40291,49374,0,0,44114,6348,0.1439,5243,935,0.1783
2019-05-20 02:00:00,39945,49374,0,0,44114,5869,0.133,5243,1071,0.2043
2019-05-20 03:00:00,40490,49374,0,0,44114,4994,0.1132,5243,1356,0.2586
2019-05-20 04:00:00,41991,49374,0,0,44114,4441,0.1007,5243,1406,0.2682
2019-05-20 05:00:00,45595,49374,93,0.0019,44114,4219,0.0957,5243,1306,0.2492
2019-05-20 06:00:00,54850,49374,1169,0.0237,44114,4060,0.092,5243,1139,0.2172
2019-05-20 07:00:00,60857,49374,3335,0.0676,44114,3406,0.0772,5243,823,0.1569
2019-05-20 08:00:00,63708,49374,5968,0.1209,44114,2785,0.0632,5243,458,0.0874
2019-05-20 09:00:00,64674,49374,8700,0.1762,44114,2679,0.0607,5243,224,0.0428
2019-05-20 10:00:00,66171,49374,10566,0.214,44114,2982,0.0676,5243,276,0.0527
2019-05-20 11:00:00,67710,49374,11910,0.2412,44114,3559,0.0807,5243,293,0.0559
2019-05-20 12:00:00,67840,49374,12237,0.2479,44114,4128,0.0936,5243,403,0.0769
2019-05-20 13:00:00,67847,49374,11847,0.24,44114,4685,0.1062,5243,373,0.0711
2019-05-20 14:00:00,66451,49374,10455,0.2118,44114,5839,0.1324,5243,247,0.0471
2019-05-20 15:00:00,65520,49374,8945,0.1812,44114,7616,0.1726,5243,226,0.0431
2019-05-20 16:00:00,64158,49374,7094,0.1437,44114,9049,0.2051,5243,442,0.0842
2019-05-20 17:00:00,64148,49374,4895,0.0991,44114,10869,0.2464,5243,740,0.1412
2019-05-20 18:00:00,64001,49374,2651,0.0537,44114,12058,0.2734,5243,1209,0.2306
2019-05-20 19:00:00,63053,49374,1043,0.0211,44114,12060,0.2734,5243,1522,0.2904
2019-05-20 20:00:00,61509,49374,212,0.0043,44114,12440,0.282,5243,1495,0.2851
2019-05-20 21:00:00,58774,49374,11,0.0002,44114,12214,0.2769,5243,1746,0.333
2019-05-20 22:00:00,55579,49374,0,0,44114,12728,0.2885,5243,1722,0.3284
2019-05-20 23:00:00,50876,49374,0,0,44114,12751,0.289,5243,1955,0.3728
2019-05-21 00:00:00,47567,49379,0,0,44114,12704,0.288,5243,2048,0.3906
2019-05-21 01:00:00,45649,49379,0,0,44114,12631,0.2863,5243,1890,0.3605
2019-05-21 02:00:00,44509,49379,0,0,44114,12805,0.2903,5243,1791,0.3415
2019-05-21 03:00:00,45003,49379,0,0,44114,12376,0.2806,5243,1602,0.3056
2019-05-21 04:00:00,46832,49379,0,0,44114,11846,0.2685,5243,1478,0.2819
2019-05-21 05:00:00,50124,49379,96,0.002,44114,11598,0.2629,5243,1564,0.2982
2019-05-21 06:00:00,57611,49379,713,0.0144,44114,12132,0.275,5243,2098,0.4001
2019-05-21 07:00:00,63201,49379,2240,0.0454,44114,12286,0.2785,5243,2409,0.4595
2019-05-21 08:00:00,66871,49379,4282,0.0867,44114,11740,0.2661,5243,2382,0.4543
2019-05-21 09:00:00,67699,49379,6322,0.128,44114,11575,0.2624,5243,2251,0.4294
2019-05-21 10:00:00,68655,49379,8003,0.162,44114,11798,0.2674,5243,2204,0.4204
2019-05-21 11:00:00,70254,49379,9422,0.1908,44114,11704,0.2653,5243,2287,0.4362
2019-05-21 12:00:00,69909,49379,10049,0.2035,44114,11463,0.2598,5243,2630,0.5016
2019-05-21 13:00:00,68677,49379,10002,0.2026,44114,11572,0.2624,5243,2752,0.5248
2019-05-21 14:00:00,67855,49379,9469,0.1918,44114,11805,0.2676,5243,2983,0.569
2019-05-21 15:00:00,66839,49379,8216,0.1664,44114,12126,0.2749,5243,3105,0.5922
2019-05-21 16:00:00,65311,49379,6661,0.1349,44114,13116,0.2973,5243,3263,0.6223
2019-05-21 17:00:00,65372,49379,4716,0.0955,44114,14272,0.3235,5243,3164,0.6035
2019-05-21 18:00:00,64942,49379,2759,0.0559,44114,15538,0.3522,5243,3111,0.5933
2019-05-21 19:00:00,64185,49379,1151,0.0233,44114,16350,0.3706,5243,3479,0.6637
2019-05-21 20:00:00,61951,49379,195,0.004,44114,16383,0.3714,5243,3879,0.7399
2019-05-21 21:00:00,60016,49379,5,0.0001,44114,16522,0.3745,5243,4097,0.7814
2019-05-21 22:00:00,56523,49379,0,0,44114,15763,0.3573,5243,4168,0.7949
2019-05-21 23:00:00,51380,49379,0,0,44114,15797,0.3581,5243,4084,0.7789
2019-05-22 00:00:00,48081,49384,0,0,44114,15710,0.3562,5243,3904,0.7446
2019-05-22 01:00:00,46444,49384,0,0,44114,15646,0.3547,5243,3803,0.7254
2019-05-22 02:00:00,45570,49384,0,0,44114,15692,0.3557,5243,3830,0.7305
2019-05-22 03:00:00,45699,49384,0,0,44114,15534,0.3521,5243,3981,0.7593
2019-05-22 04:00:00,47035,49384,0,0,44114,16199,0.3672,5243,4056,0.7736
2019-05-22 05:00:00,50206,49384,48,0.001,44114,17094,0.3875,5243,4031,0.7688
2019-05-22 06:00:00,57763,49384,314,0.0064,44114,17746,0.4023,5243,3811,0.7269
2019-05-22 07:00:00,64320,49384,1155,0.0234,44114,17952,0.407,5243,3604,0.6874
2019-05-22 08:00:00,67356,49384,2397,0.0486,44114,18233,0.4133,5243,3118,0.5946
2019-05-22 09:00:00,67936,49384,3980,0.0806,44114,17959,0.4071,5243,2797,0.5335
2019-05-22 10:00:00,68644,49384,6064,0.1228,44114,17575,0.3984,5243,2472,0.4716
2019-05-22 11:00:00,69777,49384,8393,0.17,44114,17468,0.396,5243,2071,0.395
2019-05-22 12:00:00,68346,49384,10763,0.218,44114,17234,0.3907,5243,1734,0.3307
2019-05-22 13:00:00,67151,49384,12516,0.2535,44114,16609,0.3765,5243,1593,0.3037
2019-05-22 14:00:00,65840,49384,13129,0.2659,44114,16323,0.37,5243,1458,0.2782
2019-05-22 15:00:00,64434,49384,12562,0.2544,44114,16363,0.371,5243,1426,0.272
2019-05-22 16:00:00,62352,49384,11275,0.2283,44114,15619,0.354,5243,1456,0.2778
2019-05-22 17:00:00,62792,49384,9138,0.185,44114,14879,0.3373,5243,1389,0.2649
2019-05-22 18:00:00,63153,49384,6118,0.1239,44114,13439,0.3047,5243,1541,0.2938
2019-05-22 19:00:00,63030,49384,2862,0.058,44114,11454,0.2596,5243,1660,0.3166
2019-05-22 20:00:00,61143,49384,630,0.0128,44114,8990,0.2038,5243,1597,0.3046
2019-05-22 21:00:00,59108,49384,13,0.0003,44114,7607,0.1724,5243,1618,0.3086
2019-05-22 22:00:00,55858,49384,0,0,44114,6743,0.1529,5243,1399,0.2667
2019-05-22 23:00:00,51287,49384,0,0,44114,6070,0.1376,5243,1333,0.2542
2019-05-23 00:00:00,47641,49393,0,0,44117,5572,0.1263,5243,1496,0.2854
2019-05-23 01:00:00,46414,49393,0,0,44117,5103,0.1157,5243,1738,0.3314
2019-05-23 02:00:00,45754,49393,0,0,44117,4664,0.1057,5243,2020,0.3853
2019-05-23 03:00:00,45821,49393,0,0,44117,4224,0.0958,5243,2412,0.46
2019-05-23 04:00:00,47563,49393,0,0,44117,4053,0.0919,5243,2585,0.4931
2019-05-23 05:00:00,50252,49393,152,0.0031,44117,3966,0.0899,5243,2972,0.5669
2019-05-23 06:00:00,57344,49393,1822,0.0369,44117,3812,0.0864,5243,3512,0.6699
2019-05-23 07:00:00,62628,49393,6072,0.123,44117,3308,0.075,5243,3876,0.7393
2019-05-23 08:00:00,65560,49393,12267,0.2484,44117,2493,0.0565,5243,3862,0.7366
2019-05-23 09:00:00,65902,49393,18683,0.3782,44117,2840,0.0643,5243,3837,0.7318
2019-05-23 10:00:00,66043,49393,23282,0.4714,44117,3525,0.0799,5243,3492,0.666
2019-05-23 11:00:00,66476,49393,26167,0.5297,44117,3843,0.0871,5243,3151,0.601
2019-05-23 12:00:00,66192,49393,27559,0.558,44117,3774,0.0855,5243,2712,0.5172
2019-05-23 13:00:00,65353,49393,27717,0.5611,44117,3388,0.0768,5243,2261,0.4313
2019-05-23 14:00:00,64108,49393,26363,0.5337,44117,3279,0.0743,5243,1689,0.3221
2019-05-23 15:00:00,63124,49393,23545,0.4767,44117,3077,0.0698,5243,1518,0.2894
2019-05-23 16:00:00,62248,49393,19350,0.3917,44117,2977,0.0675,5243,1409,0.2688
2019-05-23 17:00:00,62297,49393,14212,0.2877,44117,2521,0.0572,5243,1308,0.2494
2019-05-23 18:00:00,62570,49393,8393,0.1699,44117,2100,0.0476,5243,1240,0.2366
2019-05-23 19:00:00,62065,49393,3568,0.0722,44117,1464,0.0332,5243,1246,0.2376
2019-05-23 20:00:00,60327,49393,817,0.0166,44117,1190,0.027,5243,949,0.181
2019-05-23 21:00:00,58697,49393,20,0.0004,44117,1486,0.0337,5243,793,0.1513
2019-05-23 22:00:00,55789,49393,0,0,44117,1968,0.0446,5243,632,0.1205
2019-05-23 23:00:00,51146,49393,0,0,44117,2463,0.0558,5243,643,0.1226
2019-05-24 00:00:00,48113,49402,0,0,44121,2752,0.0624,5243,941,0.1795
2019-05-24 01:00:00,45964,49402,0,0,44121,3078,0.0698,5243,1318,0.2514
2019-05-24 02:00:00,44927,49402,0,0,44121,3287,0.0745,5243,1824,0.3478
2019-05-24 03:00:00,45245,49402,0,0,44121,3669,0.0832,5243,2317,0.442
2019-05-24 04:00:00,46712,49402,0,0,44121,4313,0.0978,5243,2712,0.5173
2019-05-24 05:00:00,49768,49402,190,0.0038,44121,4996,0.1132,5243,3000,0.5721
2019-05-24 06:00:00,57174,49402,1987,0.0402,44121,5642,0.1279,5243,2916,0.5562
2019-05-24 07:00:00,62293,49402,6328,0.1281,44121,5226,0.1184,5243,2610,0.4978
2019-05-24 08:00:00,65065,49402,12416,0.2513,44121,3659,0.0829,5243,2101,0.4006
2019-05-24 09:00:00,66062,49402,18691,0.3783,44121,3233,0.0733,5243,1689,0.3222
2019-05-24 10:00:00,66838,49402,23488,0.4754,44121,4154,0.0942,5243,1557,0.297
2019-05-24 11:00:00,67282,49402,26319,0.5328,44121,5338,0.121,5243,1563,0.298
2019-05-24 12:00:00,66634,49402,26926,0.545,44121,6415,0.1454,5243,1721,0.3283
2019-05-24 13:00:00,65369,49402,25718,0.5206,44121,7773,0.1762,5243,1957,0.3732
2019-05-24 14:00:00,63228,49402,23696,0.4797,44121,8768,0.1987,5243,2423,0.4622
2019-05-24 15:00:00,62295,49402,20729,0.4196,44121,9430,0.2137,5243,2624,0.5005
2019-05-24 16:00:00,60909,49402,16721,0.3385,44121,9694,0.2197,5243,2646,0.5046
2019-05-24 17:00:00,60490,49402,12214,0.2472,44121,9658,0.2189,5243,2572,0.4906
2019-05-24 18:00:00,60376,49402,7475,0.1513,44121,8833,0.2002,5243,2919,0.5568
2019-05-24 19:00:00,60554,49402,3368,0.0682,44121,8081,0.1832,5243,2918,0.5565
2019-05-24 20:00:00,58408,49402,808,0.0164,44121,7216,0.1636,5243,2610,0.4977
2019-05-24 21:00:00,56112,49402,27,0.0005,44121,6971,0.158,5243,2219,0.4232
2019-05-24 22:00:00,53233,49402,0,0,44121,6817,0.1545,5243,2118,0.404
2019-05-24 23:00:00,48579,49402,0,0,44121,6798,0.1541,5243,1993,0.3801
2019-05-25 00:00:00,45501,49404,0,0,44121,6809,0.1543,5243,1969,0.3756
2019-05-25 01:00:00,43161,49404,0,0,44121,6337,0.1436,5243,1991,0.3798
2019-05-25 02:00:00,41423,49404,0,0,44121,5350,0.1213,5243,2064,0.3937
2019-05-25 03:00:00,40880,49404,0,0,44121,4855,0.11,5243,2039,0.3889
2019-05-25 04:00:00,41320,49404,0,0,44121,4578,0.1038,5243,1984,0.3784
2019-05-25 05:00:00,41053,49404,171,0.0035,44121,4576,0.1037,5243,1839,0.3508
2019-05-25 06:00:00,43172,49404,1696,0.0344,44121,4492,0.1018,5243,1825,0.348
2019-05-25 07:00:00,46903,49404,4981,0.1008,44121,4298,0.0974,5243,1631,0.311
2019-05-25 08:00:00,50919,49404,9095,0.1841,44121,4196,0.0951,5243,1358,0.259
2019-05-25 09:00:00,53290,49404,13067,0.2645,44121,4306,0.0976,5243,1445,0.2756
2019-05-25 10:00:00,54014,49404,16470,0.3334,44121,4406,0.0999,5243,1490,0.2841
2019-05-25 11:00:00,54148,49404,19015,0.3849,44121,4174,0.0946,5243,1409,0.2688
2019-05-25 12:00:00,53832,49404,19828,0.4014,44121,4414,0.1,5243,1196,0.2281
2019-05-25 13:00:00,51753,49404,20169,0.4083,44121,4743,0.1075,5243,1209,0.2305
2019-05-25 14:00:00,49961,49404,18972,0.384,44121,5488,0.1244,5243,1229,0.2345
2019-05-25 15:00:00,49301,49404,16378,0.3315,44121,6031,0.1367,5243,1392,0.2655
2019-05-25 16:00:00,48276,49404,13619,0.2756,44121,5923,0.1342,5243,1556,0.2968
2019-05-25 17:00:00,49174,49404,10175,0.206,44121,6142,0.1392,5243,1719,0.3279
2019-05-25 18:00:00,50442,49404,6200,0.1255,44121,5849,0.1326,5243,1720,0.3279
2019-05-25 19:00:00,50767,49404,2855,0.0578,44121,5260,0.1192,5243,1599,0.305
2019-05-25 20:00:00,49114,49404,717,0.0145,44121,4528,0.1026,5243,1504,0.2869
2019-05-25 21:00:00,47854,49404,16,0.0003,44121,4191,0.095,5243,1575,0.3004
2019-05-25 22:00:00,46822,49404,0,0,44121,4331,0.0982,5243,1638,0.3123
2019-05-25 23:00:00,43590,49404,0,0,44121,4209,0.0954,5243,1797,0.3428
2019-05-26 00:00:00,40410,49404,0,0,44121,3870,0.0877,5243,2051,0.3912
2019-05-26 01:00:00,38467,49404,0,0,44121,3585,0.0812,5243,2842,0.5421
2019-05-26 02:00:00,37543,49404,0,0,44121,4054,0.0919,5243,3647,0.6956
2019-05-26 03:00:00,37629,49404,0,0,44121,5263,0.1193,5243,4238,0.8083
2019-05-26 04:00:00,37972,49404,0,0,44121,7255,0.1645,5243,4552,0.8682
2019-05-26 05:00:00,37553,49404,168,0.0034,44121,8792,0.1993,5243,4828,0.9208
